source,source_id,title,company,Company,location,Location,description,url,post_date,Post_Date,scraped_at,Scraped_Date,salary,salary_min,salary_max,Salary_Min,Salary_Max,contract_type,Job_Type,category,Skills,Is_Remote,Work_Arrangement,Desc_Length,Title_Word_Count,has_salary,Seniority,industry,job_hash,Salary_Avg,Salary_Range,job_grade,clearance_required,employment_type,government_grade
adzuna,5550696851,Data Analyst (Remote),Quality Talent Group,Quality Talent Group,"Berkeley, Alameda County","Berkeley, Alameda County","Job Description Job Description About Our Client Our client is a leading force in advancing safer, smarter AI technology. Their work has been featured in Forbes , The New York Times , and other major outlets for pioneering high-quality, human-verified data that powers today’s top AI systems. They have built a global community of expert contributors and have paid more than $500 million to professionals all over the world who help train, test, and improve next-generation AI models. Why Join This …",https://www.adzuna.com/details/5550696851?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.892429,2025-12-22 00:08:12,"$94,228 - $94,228",94228.4,94228.4,94228.4,94228.4,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,8778d1fef32ecd7052747743e1dbf227,94228.4,"$94,228-$94,228",,,,
adzuna,5550696850,Data Analyst (Remote),Quality Talent Group,Quality Talent Group,"Lemon Grove, San Diego County","Lemon Grove, San Diego County","Job Description Job Description About Our Client Our client is a leading force in advancing safer, smarter AI technology. Their work has been featured in Forbes , The New York Times , and other major outlets for pioneering high-quality, human-verified data that powers today’s top AI systems. They have built a global community of expert contributors and have paid more than $500 million to professionals all over the world who help train, test, and improve next-generation AI models. Why Join This …",https://www.adzuna.com/details/5550696850?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.892429,2025-12-22 00:08:12,"$98,341 - $98,341",98341.14,98341.14,98341.14,98341.14,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,a87d71a67e1d96c79261fbcb932d1545,98341.14,"$98,341-$98,341",,,,
adzuna,5550696751,Data Analyst (Remote),Quality Talent Group,Quality Talent Group,"Grand Rapids, Kent County","Grand Rapids, Kent County","Job Description Job Description About Our Client Our client is a leading force in advancing safer, smarter AI technology. Their work has been featured in Forbes , The New York Times , and other major outlets for pioneering high-quality, human-verified data that powers today’s top AI systems. They have built a global community of expert contributors and have paid more than $500 million to professionals all over the world who help train, test, and improve next-generation AI models. Why Join This …",https://www.adzuna.com/details/5550696751?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.892429,2025-12-22 00:08:12,"$95,203 - $95,203",95203.3,95203.3,95203.3,95203.3,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,e300bc062ab5a7ec0b2a39429a0b83e0,95203.3,"$95,203-$95,203",,,,
adzuna,5550696761,Data Analyst (Remote),Quality Talent Group,Quality Talent Group,"Herkimer, Herkimer County","Herkimer, Herkimer County","Job Description Job Description About Our Client Our client is a leading force in advancing safer, smarter AI technology. Their work has been featured in Forbes , The New York Times , and other major outlets for pioneering high-quality, human-verified data that powers today’s top AI systems. They have built a global community of expert contributors and have paid more than $500 million to professionals all over the world who help train, test, and improve next-generation AI models. Why Join This …",https://www.adzuna.com/details/5550696761?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.892429,2025-12-22 00:08:12,"$104,523 - $104,523",104523.09,104523.09,104523.09,104523.09,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,de66faabf238ad7e25c798b958e006af,104523.09,"$104,523-$104,523",,,,
adzuna,5550692864,Senior Data Analyst,DCS Corp,Dcs,"Las Vegas, Clark County","Las Vegas, Clark County","Job Description Job Description Provide Advisory & Assistance Services (A&AS) to the United Operational Test Team (UOTT) and the Air Dominance Division shaping and managing the end-to-end data infrastructure and analytic processes that drive operational test and evaluation (OT&E). Activity will involve developing and overseeing data requirements, procedures, and governance building and maintaining analysis tools, managing test data, and producing high-impact technical deliverables. In addition,…",https://www.adzuna.com/details/5550692864?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.892429,2025-12-22 00:08:12,"$95,087 - $95,087",95086.8,95086.8,95086.8,95086.8,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,913fc1ab952a9a32fe0a01bf3f284794,95086.8,"$95,087-$95,087",,,,
adzuna,5550691312,Data Analyst (Remote),Quality Talent Group,Quality Talent Group,"Immokalee, Collier County","Immokalee, Collier County","Job Description Job Description About Our Client Our client is a leading force in advancing safer, smarter AI technology. Their work has been featured in Forbes , The New York Times , and other major outlets for pioneering high-quality, human-verified data that powers today’s top AI systems. They have built a global community of expert contributors and have paid more than $500 million to professionals all over the world who help train, test, and improve next-generation AI models. Why Join This …",https://www.adzuna.com/details/5550691312?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.892429,2025-12-22 00:08:12,"$93,655 - $93,655",93655.03,93655.03,93655.03,93655.03,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,f02b6fbcf8cc68fdfbe2eba70a0f2806,93655.03,"$93,655-$93,655",,,,
adzuna,5550689988,IT Support Specialist,Akkodis,Akkodis,"Cincinnati, Greene County","Cincinnati, Greene County","Job Description Job Description Akkodis is seeking an IT Support Specialist for a contract job with a company in Cincinnati, OH. The IT Support Specialist provides day-to-day technical support for users onsite and remotely, ensuring reliable IT operations, adherence to service level objectives, and exceptional user satisfaction. The role oversees help desk delivery performance, supports infrastructure maintenance, manages onboarding coordination, and contributes to continuous improvement initia…",https://www.adzuna.com/details/5550689988?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.892429,2025-12-22 00:08:12,"$71,939 - $71,939",71939.27,71939.27,71939.27,71939.27,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Junior,IT Jobs,66314d9df67655a390fdf12a7a8e9bc9,71939.27,"$71,939-$71,939",,,,
adzuna,5550685866,Data Analyst (Remote),Quality Talent Group,Quality Talent Group,US,Us,"Job Description Job Description About Our Client Our client is a leading force in advancing safer, smarter AI technology. Their work has been featured in Forbes , The New York Times , and other major outlets for pioneering high-quality, human-verified data that powers today’s top AI systems. They have built a global community of expert contributors and have paid more than $500 million to professionals all over the world who help train, test, and improve next-generation AI models. Why Join This …",https://www.adzuna.com/details/5550685866?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.892429,2025-12-22 00:08:12,"$94,839 - $94,839",94839.38,94839.38,94839.38,94839.38,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,92dc61821907bd36cb90e0c5ea68e58a,94839.38,"$94,839-$94,839",,,,
adzuna,5550683287,"Engineer, Data",Holley Performance,Holley Performance,"Bowling Green, Warren County","Bowling Green, Warren County","Job Description Job Description Overview: This role focuses on backend development and integrations for building and maintaining enterprise data warehouses and data lakes. The ideal candidate will possess a deep understanding of data architecture, ETL pipelines, and integration technologies, ensuring seamless data flow and accessibility across the organization. Key Responsibilities: · Design, develop, and maintain scalable backend systems to support data warehousing and data lake initiatives. ·…",https://www.adzuna.com/details/5550683287?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.892429,2025-12-22 00:08:12,"$79,713 - $79,713",79712.63,79712.63,79712.63,79712.63,Full-time,Full-time,IT Jobs,"['scala', 'r']",False,On-site,500,2,True,Junior,IT Jobs,f6bd783b15074b412ac5d1e4dcc224fe,79712.63,"$79,713-$79,713",,,,
adzuna,5550681168,Jr. Customer Success Analyst (Data Focus),webfx.com,Webfx,"Harrisburg, Dauphin County","Harrisburg, Dauphin County","Job Description Job Description Hi there! We're WebFX, a full-service digital marketing agency based in the US. We've been 10x named the Best Place To Work in Pennsylvania, and we'd love to meet you! We are a fast-growing company that has doubled in size over the past 5 years, with talented team members now based around the globe (and representing 18 different countries!). While we are growing at a rapid rate, we are committed to growing strategically and sustainably, and that starts with growi…",https://www.adzuna.com/details/5550681168?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.892429,2025-12-22 00:08:12,"$34,431 - $34,431",34430.54,34430.54,34430.54,34430.54,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,6,True,Junior,IT Jobs,02fdbca31aac3a789250c34148a46591,34430.54,"$34,431-$34,431",,,,
adzuna,5550679154,Treasury Advisor / Technical Support,Akkodis,Akkodis,"Miami, Miami-Dade County","Miami, Miami-Dade County","Job Description Job Description Akkodis is seeking a Treasury Advisor / Technical Support for a Contract job with a client in Miami, FL(Hybrid). The ideal candidate must have a deep understanding of payments, receipts, and reporting services, with the ability to clearly communicate technical requirements to clients and internal teams. Rate Range: $36/hour to $38/hour; The rate may be negotiable based on experience, education, geographic location, and other factors. Treasury Advisor/Technical Su…",https://www.adzuna.com/details/5550679154?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.902988,2025-12-22 00:08:12,"$97,163 - $97,163",97162.71,97162.71,97162.71,97162.71,Full-time,Full-time,Accounting & Finance Jobs,['r'],False,On-site,500,5,True,Senior,Accounting & Finance Jobs,e281c3fa7b804b398b1f6fabe9eca8e9,97162.71,"$97,163-$97,163",,,,
adzuna,5550674215,Registered Behavior Technician (RBT) - Behavioral Technician,Apollo Behavior,Apollo Behavior,"Dacula, Gwinnett County","Dacula, Gwinnett County","Job Description Job Description Current RBT's receive a $500.00 bonus New to ABA? We will pay you for your training, and provide you with the skills you need to become an RBT! Role: Registered Behavior Technician (RBT) / ABA Therapist / Behavior Therapist. Location: 2103 Cain Circle, Suite 100, Dacula GA 30019 Salary: $39,520 to $52,000 per year, depending on experience working in applied behavior analysis. Schedule: Monday-Friday, 8:00am-4:45pm About Us Apollo Behavior is a Behavioral Health C…",https://www.adzuna.com/details/5550674215?utm_medium=api&utm_source=41102b43,2025-12-20,2025-12-20,2025-12-22T00:08:12.902988,2025-12-22 00:08:12,"$26,950 - $26,950",26950.04,26950.04,26950.04,26950.04,Full-time,Full-time,Healthcare & Nursing Jobs,['r'],False,On-site,500,7,True,Senior,Healthcare & Nursing Jobs,d20d584bd76545c33b076e60a24bea65,26950.04,"$26,950-$26,950",,,,
adzuna,5550669053,"Director, Biz Experience Data Science",Meta,Meta,"International, King County","International, King County","Summary: We're looking for a seasoned analytics leader to drive data-informed decisions for the Business Experiences organization. The Business Experiences Analytics Data Science team is a group of expert data scientists and analysts dedicated to helping advertisers unlock the full potential of their campaigns. Our team leverages advanced analytics, machine learning, and data visualization techniques to provide actionable insights that drive business growth.Our mission is to empower advertisers…",https://www.adzuna.com/land/ad/5550669053?se=xkACNJze8BG434aVLFkWZQ&utm_medium=api&utm_source=41102b43&v=9D56AF3F889C350DFAECCDB652EA8096D8EBDE41,2025-12-20,2025-12-20,2025-12-22T00:08:12.902988,2025-12-22 00:08:12,"$169,313 - $169,313",169313.44,169313.44,169313.44,169313.44,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,5,True,Junior,IT Jobs,e03f5be7c4cdcf8a8a1a17d92c4de283,169313.44,"$169,313-$169,313",,,,
